Date,Open,High,Low,Close,Adj Close,Volume
2005-06-07,837.281982,837.281982,837.281982,837.281982,837.281982,0
2005-06-08,905.773010,905.773010,905.773010,905.773010,905.773010,0
2005-06-09,912.604004,912.604004,912.604004,912.604004,912.604004,0
2005-06-10,894.556030,894.556030,894.556030,894.556030,894.556030,0
2005-06-13,892.958984,892.958984,892.958984,892.958984,892.958984,0
2005-06-14,883.536987,883.536987,883.536987,883.536987,883.536987,0
2005-06-15,866.833984,866.833984,866.833984,866.833984,866.833984,0
2005-06-16,879.237000,879.237000,879.237000,879.237000,879.237000,0
2005-06-17,880.344971,880.344971,880.344971,880.344971,880.344971,0
2005-06-20,906.255005,906.255005,906.255005,906.255005,906.255005,0
2005-06-21,896.166016,896.166016,896.166016,896.166016,896.166016,0
2005-06-22,900.645996,900.645996,900.645996,900.645996,900.645996,0
2005-06-23,893.572021,893.572021,893.572021,893.572021,893.572021,0
2005-06-24,898.301025,898.301025,898.301025,898.301025,898.301025,0
2005-06-27,916.043030,916.043030,916.043030,916.043030,916.043030,0
2005-06-28,903.716003,903.716003,903.716003,903.716003,903.716003,0
2005-06-29,898.898010,898.898010,898.898010,898.898010,898.898010,0
2005-06-30,878.685974,878.685974,878.685974,878.685974,878.685974,0
2005-07-01,859.494019,859.494019,859.494019,859.494019,859.494019,0
2005-07-04,855.932007,855.932007,855.932007,855.932007,855.932007,0
2005-07-05,849.679016,849.679016,849.679016,849.679016,849.679016,0
2005-07-06,842.556030,842.556030,842.556030,842.556030,842.556030,0
2005-07-07,844.729004,844.729004,844.729004,844.729004,844.729004,0
2005-07-08,829.489014,829.489014,829.489014,829.489014,829.489014,0
2005-07-11,824.096985,824.096985,824.096985,824.096985,824.096985,0
2005-07-12,851.815979,851.815979,851.815979,851.815979,851.815979,0
2005-07-13,846.231018,846.231018,846.231018,846.231018,846.231018,0
2005-07-14,849.590027,849.590027,849.590027,849.590027,849.590027,0
2005-07-15,841.000977,841.000977,841.000977,841.000977,841.000977,0
2005-07-18,832.994995,832.994995,832.994995,832.994995,832.994995,0
2005-07-19,835.607971,835.607971,835.607971,835.607971,835.607971,0
2005-07-20,842.640991,842.640991,842.640991,842.640991,842.640991,0
2005-07-21,843.987000,843.987000,843.987000,843.987000,843.987000,0
2005-07-22,859.692993,859.692993,859.692993,859.692993,859.692993,0
2005-07-25,856.859985,856.859985,856.859985,856.859985,856.859985,0
2005-07-26,876.479980,876.479980,876.479980,876.479980,876.479980,0
2005-07-27,894.012024,894.012024,894.012024,894.012024,894.012024,0
2005-07-28,890.885010,890.885010,890.885010,890.885010,890.885010,0
2005-07-29,888.164001,888.164001,888.164001,888.164001,888.164001,0
2005-08-01,891.606995,891.606995,891.606995,891.606995,891.606995,0
2005-08-02,903.598022,903.598022,903.598022,903.598022,903.598022,0
2005-08-03,909.570007,909.570007,909.570007,909.570007,909.570007,0
2005-08-04,904.150024,904.150024,904.150024,904.150024,904.150024,0
2005-08-05,923.802979,923.802979,923.802979,923.802979,923.802979,0
2005-08-08,927.471008,927.471008,927.471008,927.471008,927.471008,0
2005-08-09,933.088989,933.088989,933.088989,933.088989,933.088989,0
2005-08-10,940.369995,940.369995,940.369995,940.369995,940.369995,0
2005-08-11,953.992004,953.992004,953.992004,953.992004,953.992004,0
2005-08-12,938.315979,938.315979,938.315979,938.315979,938.315979,0
2005-08-15,954.502014,954.502014,954.502014,954.502014,954.502014,0
2005-08-16,945.057983,945.057983,945.057983,945.057983,945.057983,0
2005-08-17,953.012024,953.012024,953.012024,953.012024,953.012024,0
2005-08-18,920.671021,920.671021,920.671021,920.671021,920.671021,0
2005-08-19,923.038025,923.038025,923.038025,923.038025,923.038025,0
2005-08-22,931.672974,931.672974,931.672974,931.672974,931.672974,0
2005-08-23,923.414001,923.414001,923.414001,923.414001,923.414001,0
2005-08-24,930.651001,930.651001,930.651001,930.651001,930.651001,0
2005-08-25,930.117981,930.117981,930.117981,930.117981,930.117981,0
2005-08-26,928.257996,928.257996,928.257996,928.257996,928.257996,0
2005-08-29,917.370972,917.370972,917.370972,917.370972,917.370972,0
2005-08-30,914.880005,914.880005,914.880005,914.880005,914.880005,0
2005-08-31,927.916016,927.916016,927.916016,927.916016,927.916016,0
2005-09-01,944.559021,944.559021,944.559021,944.559021,944.559021,0
2005-09-02,947.870972,947.870972,947.870972,947.870972,947.870972,0
2005-09-05,952.716980,952.716980,952.716980,952.716980,952.716980,0
2005-09-06,936.609985,936.609985,936.609985,936.609985,936.609985,0
2005-09-07,952.757996,952.757996,952.757996,952.757996,952.757996,0
2005-09-08,955.281982,955.281982,955.281982,955.281982,955.281982,0
2005-09-09,949.065002,949.065002,949.065002,949.065002,949.065002,0
2005-09-12,949.505981,949.505981,949.505981,949.505981,949.505981,0
2005-09-13,963.773987,963.773987,963.773987,963.773987,963.773987,0
2005-09-14,970.192993,970.192993,970.192993,970.192993,970.192993,0
2005-09-15,969.598022,969.598022,969.598022,969.598022,969.598022,0
2005-09-16,967.494995,967.494995,967.494995,967.494995,967.494995,0
2005-09-19,971.135986,971.135986,971.135986,971.135986,971.135986,0
2005-09-20,961.919006,961.919006,961.919006,961.919006,961.919006,0
2005-09-21,944.408020,944.408020,944.408020,944.408020,944.408020,0
2005-09-22,923.273987,923.273987,923.273987,923.273987,923.273987,0
2005-09-23,916.153992,916.153992,916.153992,916.153992,916.153992,0
2005-09-26,918.484985,918.484985,918.484985,918.484985,918.484985,0
2005-09-27,904.213989,904.213989,904.213989,904.213989,904.213989,0
2005-09-28,903.718994,903.718994,903.718994,903.718994,903.718994,0
2005-09-29,915.974976,915.974976,915.974976,915.974976,915.974976,0
2005-09-30,917.392029,917.392029,917.392029,917.392029,917.392029,0
2005-10-03,915.7135215,915.7135215,915.7135215,915.7135215,915.7135215,0.0
2005-10-04,914.0350139999999,914.0350139999999,914.0350139999999,914.0350139999999,914.0350139999999,0.0
2005-10-05,912.3565065,912.3565065,912.3565065,912.3565065,912.3565065,0.0
2005-10-06,910.677999,910.677999,910.677999,910.677999,910.677999,0.0
2005-10-07,908.9994915,908.9994915,908.9994915,908.9994915,908.9994915,0.0
2005-10-10,907.320984,907.320984,907.320984,907.320984,907.320984,0
2005-10-11,919.719971,919.719971,919.719971,919.719971,919.719971,0
2005-10-12,923.484985,923.484985,923.484985,923.484985,923.484985,0
2005-10-13,916.499023,916.499023,916.499023,916.499023,916.499023,0
2005-10-14,904.828003,904.828003,904.828003,904.828003,904.828003,0
2005-10-17,897.622986,897.622986,897.622986,897.622986,897.622986,0
2005-10-18,902.366028,902.366028,902.366028,902.366028,902.366028,0
2005-10-19,898.744019,898.744019,898.744019,898.744019,898.744019,0
2005-10-20,899.914978,899.914978,899.914978,899.914978,899.914978,0
2005-10-21,904.414001,904.414001,904.414001,904.414001,904.414001,0
2005-10-24,906.651978,906.651978,906.651978,906.651978,906.651978,0
2005-10-25,894.271973,894.271973,894.271973,894.271973,894.271973,0
2005-10-26,875.820007,875.820007,875.820007,875.820007,875.820007,0
2005-10-27,875.848999,875.848999,875.848999,875.848999,875.848999,0
2005-10-28,867.729004,867.729004,867.729004,867.729004,867.729004,0
2005-10-31,876.281982,876.281982,876.281982,876.281982,876.281982,0
2005-11-01,872.864990,872.864990,872.864990,872.864990,872.864990,0
2005-11-02,882.478027,882.478027,882.478027,882.478027,882.478027,0
2005-11-03,874.575012,874.575012,874.575012,874.575012,874.575012,0
2005-11-04,878.361023,878.361023,878.361023,878.361023,878.361023,0
2005-11-07,877.278015,877.278015,877.278015,877.278015,877.278015,0
2005-11-08,881.523987,881.523987,881.523987,881.523987,881.523987,0
2005-11-09,879.252014,879.252014,879.252014,879.252014,879.252014,0
2005-11-10,862.968018,862.968018,862.968018,862.968018,862.968018,0
2005-11-11,864.789978,864.789978,864.789978,864.789978,864.789978,0
2005-11-14,862.148987,862.148987,862.148987,862.148987,862.148987,0
2005-11-15,856.635010,856.635010,856.635010,856.635010,856.635010,0
2005-11-16,863.119019,863.119019,863.119019,863.119019,863.119019,0
2005-11-17,862.658020,862.658020,862.658020,862.658020,862.658020,0
2005-11-18,882.241028,882.241028,882.241028,882.241028,882.241028,0
2005-11-21,883.870972,883.870972,883.870972,883.870972,883.870972,0
2005-11-22,869.617004,869.617004,869.617004,869.617004,869.617004,0
2005-11-23,876.229004,876.229004,876.229004,876.229004,876.229004,0
2005-11-24,881.492981,881.492981,881.492981,881.492981,881.492981,0
2005-11-25,884.104980,884.104980,884.104980,884.104980,884.104980,0
2005-11-28,880.166992,880.166992,880.166992,880.166992,880.166992,0
2005-11-29,871.309998,871.309998,871.309998,871.309998,871.309998,0
2005-11-30,873.825012,873.825012,873.825012,873.825012,873.825012,0
2005-12-01,873.067017,873.067017,873.067017,873.067017,873.067017,0
2005-12-02,869.935974,869.935974,869.935974,869.935974,869.935974,0
2005-12-05,859.609985,859.609985,859.609985,859.609985,859.609985,0
2005-12-06,866.075012,866.075012,866.075012,866.075012,866.075012,0
2005-12-07,873.838013,873.838013,873.838013,873.838013,873.838013,0
2005-12-08,874.056030,874.056030,874.056030,874.056030,874.056030,0
2005-12-09,887.357971,887.357971,887.357971,887.357971,887.357971,0
2005-12-12,888.518005,888.518005,888.518005,888.518005,888.518005,0
2005-12-13,889.101013,889.101013,889.101013,889.101013,889.101013,0
2005-12-14,898.153015,898.153015,898.153015,898.153015,898.153015,0
2005-12-15,896.434021,896.434021,896.434021,896.434021,896.434021,0
2005-12-16,902.560974,902.560974,902.560974,902.560974,902.560974,0
2005-12-19,902.909973,902.909973,902.909973,902.909973,902.909973,0
2005-12-20,907.317993,907.317993,907.317993,907.317993,907.317993,0
2005-12-21,903.143982,903.143982,903.143982,903.143982,903.143982,0
2005-12-22,908.754028,908.754028,908.754028,908.754028,908.754028,0
2005-12-23,915.890015,915.890015,915.890015,915.890015,915.890015,0
2005-12-26,922.377991,922.377991,922.377991,922.377991,922.377991,0
2005-12-27,919.359985,919.359985,919.359985,919.359985,919.359985,0
2005-12-28,920.919006,920.919006,920.919006,920.919006,920.919006,0
2005-12-29,932.031006,932.031006,932.031006,932.031006,932.031006,0
2005-12-30,923.450989,923.450989,923.450989,923.450989,923.450989,0
2006-01-02,929.4433190000001,929.4433190000001,929.4433190000001,929.4433190000001,929.4433190000001,0.0
2006-01-03,935.435649,935.435649,935.435649,935.435649,935.435649,0.0
2006-01-04,941.427979,941.427979,941.427979,941.427979,941.427979,0
2006-01-05,959.133972,959.133972,959.133972,959.133972,959.133972,0
2006-01-06,970.031982,970.031982,970.031982,970.031982,970.031982,0
2006-01-09,975.252991,975.252991,975.252991,975.252991,975.252991,0
2006-01-10,978.153992,978.153992,978.153992,978.153992,978.153992,0
2006-01-11,973.476990,973.476990,973.476990,973.476990,973.476990,0
2006-01-12,983.716003,983.716003,983.716003,983.716003,983.716003,0
2006-01-13,978.809021,978.809021,978.809021,978.809021,978.809021,0
2006-01-16,961.439026,961.439026,961.439026,961.439026,961.439026,0
2006-01-17,964.289978,964.289978,964.289978,964.289978,964.289978,0
2006-01-18,983.622009,983.622009,983.622009,983.622009,983.622009,0
2006-01-19,991.221985,991.221985,991.221985,991.221985,991.221985,0
2006-01-20,993.340027,993.340027,993.340027,993.340027,993.340027,0
2006-01-23,996.161987,996.161987,996.161987,996.161987,996.161987,0
2006-01-24,999.093018,999.093018,999.093018,999.093018,999.093018,0
2006-01-25,1009.599976,1009.599976,1009.599976,1009.599976,1009.599976,0
2006-01-26,1012.5537265,1012.5537265,1012.5537265,1012.5537265,1012.5537265,0.0
2006-01-27,1015.507477,1015.507477,1015.507477,1015.507477,1015.507477,0.0
2006-01-30,1018.4612275,1018.4612275,1018.4612275,1018.4612275,1018.4612275,0.0
2006-01-31,1021.414978,1021.414978,1021.414978,1021.414978,1021.414978,0.0
2006-02-01,1024.3687285,1024.3687285,1024.3687285,1024.3687285,1024.3687285,0.0
2006-02-02,1027.322479,1027.322479,1027.322479,1027.322479,1027.322479,0.0
2006-02-03,1030.2762295,1030.2762295,1030.2762295,1030.2762295,1030.2762295,0.0
2006-02-06,1033.229980,1033.229980,1033.229980,1033.229980,1033.229980,0
2006-02-07,1029.939941,1029.939941,1029.939941,1029.939941,1029.939941,0
2006-02-08,1033.069946,1033.069946,1033.069946,1033.069946,1033.069946,0
2006-02-09,1019.599976,1019.599976,1019.599976,1019.599976,1019.599976,0
2006-02-10,1032.339966,1032.339966,1032.339966,1032.339966,1032.339966,0
2006-02-13,1031.609985,1031.609985,1031.609985,1031.609985,1031.609985,0
2006-02-14,1038.530029,1038.530029,1038.530029,1038.530029,1038.530029,0
2006-02-15,1041.660034,1041.660034,1041.660034,1041.660034,1041.660034,0
2006-02-16,1020.119995,1020.119995,1020.119995,1020.119995,1020.119995,0
2006-02-17,1020.369995,1020.369995,1020.369995,1020.369995,1020.369995,0
2006-02-20,1021.640015,1021.640015,1021.640015,1021.640015,1021.640015,0
2006-02-21,1038.819946,1038.819946,1038.819946,1038.819946,1038.819946,0
2006-02-22,1037.890015,1037.890015,1037.890015,1037.890015,1037.890015,0
2006-02-23,1041.369995,1041.369995,1041.369995,1041.369995,1041.369995,0
2006-02-24,1049.439941,1049.439941,1049.439941,1049.439941,1049.439941,0
2006-02-27,1047.839966,1047.839966,1047.839966,1047.839966,1047.839966,0
2006-02-28,1053.010010,1053.010010,1053.010010,1053.010010,1053.010010,0
2006-03-01,1056.619995,1056.619995,1056.619995,1056.619995,1056.619995,0
2006-03-02,1038.670044,1038.670044,1038.670044,1038.670044,1038.670044,0
2006-03-03,1041.680054,1041.680054,1041.680054,1041.680054,1041.680054,0
2006-03-06,1038.869995,1038.869995,1038.869995,1038.869995,1038.869995,0
2006-03-07,1014.969971,1014.969971,1014.969971,1014.969971,1014.969971,0
2006-03-08,1009.270020,1009.270020,1009.270020,1009.270020,1009.270020,0
2006-03-09,1004.340027,1004.340027,1004.340027,1004.340027,1004.340027,0
2006-03-10,1008.900024,1008.900024,1008.900024,1008.900024,1008.900024,0
2006-03-13,1019.859985,1019.859985,1019.859985,1019.859985,1019.859985,0
2006-03-14,1018.270020,1018.270020,1018.270020,1018.270020,1018.270020,0
2006-03-15,1028.959961,1028.959961,1028.959961,1028.959961,1028.959961,0
2006-03-16,1027.619995,1027.619995,1027.619995,1027.619995,1027.619995,0
2006-03-17,1024.020020,1024.020020,1024.020020,1024.020020,1024.020020,0
2006-03-20,1037.660034,1037.660034,1037.660034,1037.660034,1037.660034,0
2006-03-21,1040.760010,1040.760010,1040.760010,1040.760010,1040.760010,0
2006-03-22,1047.670044,1047.670044,1047.670044,1047.670044,1047.670044,0
2006-03-23,1048.540039,1048.540039,1048.540039,1048.540039,1048.540039,0
2006-03-24,1042.599976,1042.599976,1042.599976,1042.599976,1042.599976,0
2006-03-27,1050.709961,1050.709961,1050.709961,1050.709961,1050.709961,0
2006-03-28,1055.979980,1055.979980,1055.979980,1055.979980,1055.979980,0
2006-03-29,1065.290039,1065.290039,1065.290039,1065.290039,1065.290039,0
2006-03-30,1055.630005,1055.630005,1055.630005,1055.630005,1055.630005,0
2006-03-31,1061.089966,1061.089966,1061.089966,1061.089966,1061.089966,0
2006-04-03,1079.319946,1079.319946,1079.319946,1079.319946,1079.319946,0
2006-04-04,1089.369995,1089.369995,1089.369995,1089.369995,1089.369995,0
2006-04-05,1099.969971,1099.969971,1099.969971,1099.969971,1099.969971,0
2006-04-06,1103.239990,1103.239990,1103.239990,1103.239990,1103.239990,0
2006-04-07,1103.150024,1103.150024,1103.150024,1103.150024,1103.150024,0
2006-04-10,1117.910034,1117.910034,1117.910034,1117.910034,1117.910034,0
2006-04-11,1123.310059,1123.310059,1123.310059,1123.310059,1123.310059,0
2006-04-12,1117.069946,1117.069946,1117.069946,1117.069946,1117.069946,0
2006-04-13,1093.930054,1093.930054,1093.930054,1093.930054,1093.930054,0
2006-04-14,1118.609985,1118.609985,1118.609985,1118.609985,1118.609985,0
2006-04-17,1124.410034,1124.410034,1124.410034,1124.410034,1124.410034,0
2006-04-18,1131.280029,1131.280029,1131.280029,1131.280029,1131.280029,0
2006-04-19,1138.239990,1138.239990,1138.239990,1138.239990,1138.239990,0
2006-04-20,1134.380005,1134.380005,1134.380005,1134.380005,1134.380005,0
2006-04-21,1149.160034,1149.160034,1149.160034,1149.160034,1149.160034,0
2006-04-24,1142.699951,1142.699951,1142.699951,1142.699951,1142.699951,0
2006-04-25,1141.930054,1141.930054,1141.930054,1141.930054,1141.930054,0
2006-04-26,1155.729980,1155.729980,1155.729980,1155.729980,1155.729980,0
2006-04-27,1155.270020,1155.270020,1155.270020,1155.270020,1155.270020,0
2006-04-28,1172.349976,1172.349976,1172.349976,1172.349976,1172.349976,0
2006-05-01,1180.0316368333333,1180.0316368333333,1180.0316368333333,1180.0316368333333,1180.0316368333333,0.0
2006-05-02,1187.7132976666667,1187.7132976666667,1187.7132976666667,1187.7132976666667,1187.7132976666667,0.0
2006-05-03,1195.3949585,1195.3949585,1195.3949585,1195.3949585,1195.3949585,0.0
2006-05-04,1203.0766193333334,1203.0766193333334,1203.0766193333334,1203.0766193333334,1203.0766193333334,0.0
2006-05-05,1210.7582801666667,1210.7582801666667,1210.7582801666667,1210.7582801666667,1210.7582801666667,0.0
2006-05-08,1218.439941,1218.439941,1218.439941,1218.439941,1218.439941,0
2006-05-09,1251.609985,1251.609985,1251.609985,1251.609985,1251.609985,0
2006-05-10,1265.930054,1265.930054,1265.930054,1265.930054,1265.930054,0
2006-05-11,1255.040039,1255.040039,1255.040039,1255.040039,1255.040039,0
2006-05-12,1296.260010,1296.260010,1296.260010,1296.260010,1296.260010,0
2006-05-15,1352.160034,1352.160034,1352.160034,1352.160034,1352.160034,0
2006-05-16,1331.130005,1331.130005,1331.130005,1331.130005,1331.130005,0
2006-05-17,1335.520020,1335.520020,1335.520020,1335.520020,1335.520020,0
2006-05-18,1331.199951,1331.199951,1331.199951,1331.199951,1331.199951,0
2006-05-19,1366.099976,1366.099976,1366.099976,1366.099976,1366.099976,0
2006-05-22,1373.670044,1373.670044,1373.670044,1373.670044,1373.670044,0
2006-05-23,1317.650024,1317.650024,1317.650024,1317.650024,1317.650024,0
2006-05-24,1308.239990,1308.239990,1308.239990,1308.239990,1308.239990,0
2006-05-25,1307.699951,1307.699951,1307.699951,1307.699951,1307.699951,0
2006-05-26,1331.020020,1331.020020,1331.020020,1331.020020,1331.020020,0
2006-05-29,1366.290039,1366.290039,1366.290039,1366.290039,1366.290039,0
2006-05-30,1378.760010,1378.760010,1378.760010,1378.760010,1378.760010,0
2006-05-31,1365.449951,1365.449951,1365.449951,1365.449951,1365.449951,0
2006-06-01,1402.880005,1402.880005,1402.880005,1402.880005,1402.880005,0
2006-06-02,1390.119995,1390.119995,1390.119995,1390.119995,1390.119995,0
2006-06-05,1403.160034,1403.160034,1403.160034,1403.160034,1403.160034,0
2006-06-06,1399.140015,1399.140015,1399.140015,1399.140015,1399.140015,0
2006-06-07,1320.229980,1320.229980,1320.229980,1320.229980,1320.229980,0
2006-06-08,1325.979980,1325.979980,1325.979980,1325.979980,1325.979980,0
2006-06-09,1294.189941,1294.189941,1294.189941,1294.189941,1294.189941,0
2006-06-12,1297.670044,1297.670044,1297.670044,1297.670044,1297.670044,0
2006-06-13,1298.280029,1298.280029,1298.280029,1298.280029,1298.280029,0
2006-06-14,1283.880005,1283.880005,1283.880005,1283.880005,1283.880005,0
2006-06-15,1285.390015,1285.390015,1285.390015,1285.390015,1285.390015,0
2006-06-16,1318.010010,1318.010010,1318.010010,1318.010010,1318.010010,0
2006-06-19,1334.890015,1334.890015,1334.890015,1334.890015,1334.890015,0
2006-06-20,1338.219971,1338.219971,1338.219971,1338.219971,1338.219971,0
2006-06-21,1333.530029,1333.530029,1333.530029,1333.530029,1333.530029,0
2006-06-22,1331.550049,1331.550049,1331.550049,1331.550049,1331.550049,0
2006-06-23,1339.449951,1339.449951,1339.449951,1339.449951,1339.449951,0
2006-06-26,1363.410034,1363.410034,1363.410034,1363.410034,1363.410034,0
2006-06-27,1363.900024,1363.900024,1363.900024,1363.900024,1363.900024,0
2006-06-28,1362.890015,1362.890015,1362.890015,1362.890015,1362.890015,0
2006-06-29,1395.119995,1395.119995,1395.119995,1395.119995,1395.119995,0
2006-06-30,1393.959961,1393.959961,1393.959961,1393.959961,1393.959961,0
2006-07-03,1420.329956,1420.329956,1420.329956,1420.329956,1420.329956,0
2006-07-04,1411.010010,1411.010010,1411.010010,1411.010010,1411.010010,0
2006-07-05,1393.010010,1393.010010,1393.010010,1393.010010,1393.010010,0
2006-07-06,1418.680054,1418.680054,1418.680054,1418.680054,1418.680054,0
2006-07-07,1410.430054,1410.430054,1410.430054,1410.430054,1410.430054,0
2006-07-10,1412.119995,1412.119995,1412.119995,1412.119995,1412.119995,0
2006-07-11,1418.569946,1418.569946,1418.569946,1418.569946,1418.569946,0
2006-07-12,1419.199951,1419.199951,1419.199951,1419.199951,1419.199951,0
2006-07-13,1346.089966,1346.089966,1346.089966,1346.089966,1346.089966,0
2006-07-14,1357.130005,1357.130005,1357.130005,1357.130005,1357.130005,0
2006-07-17,1372.250000,1372.250000,1372.250000,1372.250000,1372.250000,0
2006-07-18,1373.420044,1373.420044,1373.420044,1373.420044,1373.420044,0
2006-07-19,1336.640015,1336.640015,1336.640015,1336.640015,1336.640015,0
2006-07-20,1345.189941,1345.189941,1345.189941,1345.189941,1345.189941,0
2006-07-21,1356.030029,1356.030029,1356.030029,1356.030029,1356.030029,0
2006-07-24,1358.119995,1358.119995,1358.119995,1358.119995,1358.119995,0
2006-07-25,1374.170044,1374.170044,1374.170044,1374.170044,1374.170044,0
2006-07-26,1371.300049,1371.300049,1371.300049,1371.300049,1371.300049,0
2006-07-27,1355.550049,1355.550049,1355.550049,1355.550049,1355.550049,0
2006-07-28,1341.390015,1341.390015,1341.390015,1341.390015,1341.390015,0
2006-07-31,1294.329956,1294.329956,1294.329956,1294.329956,1294.329956,0
2006-08-01,1282.060059,1282.060059,1282.060059,1282.060059,1282.060059,0
2006-08-02,1275.089966,1275.089966,1275.089966,1275.089966,1275.089966,0
2006-08-03,1271.739990,1271.739990,1271.739990,1271.739990,1271.739990,0
2006-08-04,1241.910034,1241.910034,1241.910034,1241.910034,1241.910034,0
2006-08-07,1224.099976,1224.099976,1224.099976,1224.099976,1224.099976,0
2006-08-08,1252.390015,1252.390015,1252.390015,1252.390015,1252.390015,0
2006-08-09,1251.300049,1251.300049,1251.300049,1251.300049,1251.300049,0
2006-08-10,1271.469971,1271.469971,1271.469971,1271.469971,1271.469971,0
2006-08-11,1275.650024,1275.650024,1275.650024,1275.650024,1275.650024,0
2006-08-14,1245.719971,1245.719971,1245.719971,1245.719971,1245.719971,0
2006-08-15,1265.859985,1265.859985,1265.859985,1265.859985,1265.859985,0
2006-08-16,1283.569946,1283.569946,1283.569946,1283.569946,1283.569946,0
2006-08-17,1271.630005,1271.630005,1271.630005,1271.630005,1271.630005,0
2006-08-18,1267.869995,1267.869995,1267.869995,1267.869995,1267.869995,0
2006-08-21,1270.560059,1270.560059,1270.560059,1270.560059,1270.560059,0
2006-08-22,1285.270020,1285.270020,1285.270020,1285.270020,1285.270020,0
2006-08-23,1285.680054,1285.680054,1285.680054,1285.680054,1285.680054,0
2006-08-24,1292.400024,1292.400024,1292.400024,1292.400024,1292.400024,0
2006-08-25,1295.439941,1295.439941,1295.439941,1295.439941,1295.439941,0
2006-08-28,1325.890015,1325.890015,1325.890015,1325.890015,1325.890015,0
2006-08-29,1330.160034,1330.160034,1330.160034,1330.160034,1330.160034,0
2006-08-30,1334.670044,1334.670044,1334.670044,1334.670044,1334.670044,0
2006-08-31,1338.689941,1338.689941,1338.689941,1338.689941,1338.689941,0
2006-09-01,1318.099976,1318.099976,1318.099976,1318.099976,1318.099976,0
2006-09-04,1337.239990,1337.239990,1337.239990,1337.239990,1337.239990,0
2006-09-05,1340.680054,1340.680054,1340.680054,1340.680054,1340.680054,0
2006-09-06,1346.369995,1346.369995,1346.369995,1346.369995,1346.369995,0
2006-09-07,1328.380005,1328.380005,1328.380005,1328.380005,1328.380005,0
2006-09-08,1332.150024,1332.150024,1332.150024,1332.150024,1332.150024,0
2006-09-11,1338.760010,1338.760010,1338.760010,1338.760010,1338.760010,0
2006-09-12,1347.640015,1347.640015,1347.640015,1347.640015,1347.640015,0
2006-09-13,1338.390015,1338.390015,1338.390015,1338.390015,1338.390015,0
2006-09-14,1338.280029,1338.280029,1338.280029,1338.280029,1338.280029,0
2006-09-15,1362.319946,1362.319946,1362.319946,1362.319946,1362.319946,0
2006-09-18,1375.560059,1375.560059,1375.560059,1375.560059,1375.560059,0
